Source,Target
75806,75806
75806,75806
75807,75805
75807,75805
75807,75807
75807,75807
75807,75806
75807,75806
75817,75817
75818,75818
75820,75820
75820,75820
75821,75823
75821,75823
75823,75823
75824,75823
75882,75882
75902,75902
75975,75975
75980,75980
75981,75981
75982,75982
76015,76015
76117,76117
76118,76118
76121,76121
76122,76122
76122,76122
76129,48489
76187,76187
76216,60831
76220,76220
76220,76220
76222,76222
76222,76222
76223,76223
76223,76223
76232,76234
76251,66710
76281,17311
76282,76282
76282,76282
76283,76283
76299,76299
76303,76303
76303,31287
76316,76317
76317,76316
76380,76380
76385,76385
76385,76385
76427,76427
76427,76427
76504,76504
76524,76524
76524,76524
76541,76541
76550,76550
76564,60125
76591,76591
76644,76644
76644,76644
76645,76645
76645,70223
76647,76647
76662,76662
76701,76701
76701,76701
76702,76702
76702,76701
76702,76704
76704,76704
76704,76704
76773,76773
76773,76773
76787,76787
76787,76787
76804,76804
76806,76806
76806,76806
76824,818
76869,76869
76869,76869
76939,76939
76996,31734
77001,77001
77019,77009
77022,77022
77132,77132
77196,77196
77196,77196
77248,69969
77248,69969
77248,69968
77248,69968
77248,31239
77248,31239
77248,792
77248,792
77248,86397
77248,86397
77248,26139
77248,26139
77248,21497
77248,21497
77250,58671
77261,77261
77261,77261
77261,65069
77315,54231
77317,77317
77317,77317
77431,76459
77432,76459
77444,77444
77444,82855
77444,77446
77487,77487
77487,77487
77514,77514
77515,77515
77560,77560
77566,77566
77566,77566
77567,77567
77567,77567
77589,3186
77596,77599
77596,77599
77596,77617
77596,77617
77596,77598
77596,77598
77597,77596
77597,77596
77597,77599
77597,77599
77597,77617
77597,77617
77598,83036
77598,83036
77598,72057
77598,72057
77598,65332
77598,65332
77598,77596
77598,77596
77598,77599
77598,77599
77598,77617
77598,77617
77599,77596
77599,77596
77599,77617
77599,77617
77599,77598
77599,77598
77617,77596
77617,77596
77617,77599
77617,77599
77617,77598
77617,77598
77655,77655
77655,77655
77686,77686
77686,77686
77687,77687
77687,77687
77689,77689
77689,77689
77690,77690
77690,77690
77691,77691
77691,77691
77692,77692
77692,77692
77693,77693
77693,77693
77694,77694
77694,77694
77695,77695
77695,77695
77698,77698
77698,77698
77699,77699
77699,77699
77700,77700
77700,77700
77701,77701
77701,77701
77702,77702
77702,77702
77703,77703
77703,77703
77704,77704
77704,77704
77748,77748
77748,77748
77749,77749
77749,77749
77750,77750
77750,77750
77750,77751
77751,77750
77751,77751
77751,77751
77880,77880
77880,77880
77893,77893
77940,27550
77941,27550
77976,27550
77977,27550
77978,27550
77979,27550
77981,27550
77982,27550
78034,64416
78034,59737
78034,24146
78051,78051
78051,78051
78070,78070
78070,78070
78076,78076
78094,45377
78094,45377
78156,78156
78156,78156
78157,15688
78157,15694
78157,15690
78157,15673
78170,78170
78193,78193
78214,78214
78233,78233
78252,72652
78253,72652
78317,78317
78317,78317
78481,78481
78481,78481
78482,78482
78482,78482
78523,78523
78524,78524
78603,78603
78603,78603
78604,78604
78604,78604
78610,78610
78610,78610
78622,78622
78623,78623
78624,78624
78625,78625
78639,78077
78639,78077
78725,66413
78748,78743
78758,78758
78766,78766
78766,78766
78770,55055
78770,55055
78770,55055
78778,74917
78778,74917
78778,74917
78780,67510
78780,67510
78780,67510
78781,61915
78781,61915
78781,61915
78782,21802
78782,21802
78782,21802
78791,75514
78791,75514
78791,75514
78792,80766
78792,80766
78792,80766
78793,73283
78793,73283
78793,73283
78802,54169
78802,54169
78802,54169
78803,67433
78803,67433
78803,67433
78804,65516
78804,65516
78804,65516
78806,74285
78806,74285
78806,74285
78819,66589
78819,66589
78819,66589
78830,78830
78830,78830
78859,66658
78885,78885
78885,78885
78894,78894
78894,78894
78929,78929
78960,27640
78974,8671
79001,79001
79019,60267
79031,75419
79057,79057
79057,79057
79058,79058
79058,79058
79075,20774
79129,60831
79148,46948
79218,84703
79218,84704
79218,84706
79218,84707
79218,84708
79218,84712
79218,84715
79218,84716
79218,84720
79218,84722
79218,84729
79218,84731
79218,84738
79248,79248
79262,79268
79262,79266
79266,79268
79266,79262
79268,79262
79268,79266
79412,79412
79412,79412
79414,79414
79414,79414
79419,49326
79423,79423
79423,79423
79427,79427
79427,79427
79479,79479
79481,79481
79481,79481
79489,40857
79539,79539
79539,79539
79557,79557
79557,79557
79628,62299
79663,79663
79663,79663
79677,79677
79678,79678
79679,79679
79680,79680
79701,79701
79709,79709
79709,79709
79712,79712
79712,79712
79716,79716
79781,79781
79786,79786
79787,79787
79809,79809
79809,79809
79849,79849
79849,79849
79849,79849
79922,79922
79955,79955
79955,80045
79955,80038
79955,80022
79963,79963
79964,79964
79964,80045
79964,80047
79965,79965
79965,79966
79965,71402
79965,64912
79966,79966
79966,79965
79966,71402
79966,64912
79967,71403
79968,79968
79968,79968
79969,79969
79998,79998
79998,80000
80000,80000
80000,79998
80000,80060
80012,80012
80012,80012
80020,80020
80020,80020
80022,80045
80022,80047
80036,81750
80038,80038
80038,80091
80038,80047
80038,80045
80040,80091
80040,80047
80040,80045
80041,80041
80041,59673
80045,80045
80045,80040
80046,80063
80047,80047
80047,80045
80047,80091
80048,80048
80048,80047
80048,80091
80053,80053
80053,80045
80053,80047
80054,80054
80054,80045
80054,80047
80060,80060
80060,80000
80063,80063
80065,80065
80066,80066
80066,80102
80090,80090
80090,79969
80091,80091
80091,80038
80091,80047
80091,80045
80093,80093
80097,80097
80097,80097
80141,80141
80183,80183
80183,80183
80214,80214
80215,40303
80223,80223
80339,80339
80339,80339
80342,80342
80342,80342
80384,80384
80442,80442
80453,80453
80471,80471
80481,80481
80506,80506
80506,80506
80510,80510
80579,80579
80619,2323
80619,2320
80625,80625
80625,80625
80627,80627
80627,80627
80636,80636
80692,80692
80692,80692
80693,80693
80693,80693
80694,80694
80694,80694
80695,80695
80695,80695
80696,80696
80696,80696
80697,80697
80697,80697
80698,80698
80698,80698
80700,80700
80700,80700
80701,80701
80702,80702
80702,80702
80703,80703
80703,80703
80704,80704
80704,80704
80705,80705
80705,80705
80706,80706
80706,80706
80707,80707
80707,80707
80708,80708
80708,80708
80710,80710
80710,80710
80713,24146
80750,80750
80750,80750
80784,80785
80789,80789
80789,80789
80790,80790
80791,80791
80791,80791
80904,80904
80943,80943
80963,80963
80963,80963
80967,80967
80967,80967
80968,80968
80968,80968
80969,80969
80969,80969
80975,80975
80975,80975
81010,77403
81023,81023
81023,81023
81026,81026
81026,81028
81026,81027
81027,81027
81027,81026
81038,81038
81038,81037
81043,81043
81043,81045
81050,81050
81050,81052
81050,57467
81051,81051
81051,81052
81052,81052
81052,81051
81052,81050
81057,81057
81058,81058
81065,81065
81067,84004
81069,81069
81069,81069
81119,81119
81120,81120
81120,81120
81159,81159
81159,32597
81230,81230
81288,81288
81288,81288
81301,81301
81312,27640
81325,81325
81325,81325
81368,64031
81392,57932
81416,81416
81416,81416
81439,76439
81464,81464
81464,81464
81474,77283
81496,81496
81496,81496
81503,76309
81521,76309
81535,81535
81597,81597
81597,81597
81598,81598
81598,81598
81624,81624
81624,81624
81624,81624
81625,81625
81625,81625
81627,76456
81636,81636
81638,81636
81657,81657
81667,81667
81667,81667
81675,81675
81680,76456
81681,81681
81681,81681
81693,81693
81693,81694
81697,81697
81744,81744
81777,81777
81777,81777
81779,81779
81788,81788
81793,81793
81802,81802
81802,81802
81805,81806
81805,75823
81806,81806
81806,75823
81869,81869
81871,81871
81872,81872
81881,3388
81922,81922
81924,81924
81942,81942
81943,81943
81957,81957
81957,81957
81958,81958
81958,81958
81963,81963
81963,81963
82019,79929
82028,82028
82028,82053
82028,82038
82028,82039
82028,82031
82028,82031
82028,82033
82028,82030
82028,82028
82029,82029
82029,82038
82029,82039
82029,82051
82029,82051
82029,82035
82029,82036
82029,82052
82029,82029
82030,82030
82030,82053
82030,82038
82030,82039
82030,82030
82031,82031
82031,82053
82031,82038
82031,82039
82031,82033
82031,82033
82031,82030
82031,82031
82032,82032
82032,82053
82032,82038
82032,82039
82032,82040
82032,82040
82032,82028
82032,82031
82032,82033
82032,82030
82032,82032
82033,82033
82033,82053
82033,82038
82033,82039
82033,60525
82033,82030
82033,82030
82033,82033
82034,82034
82034,82038
82034,82039
82034,82029
82034,82029
82034,82051
82034,82035
82034,82036
82034,82052
82034,82034
82035,82035
82035,82038
82035,82039
82035,60525
82035,82036
82035,82036
82035,82052
82035,82035
82036,82036
82036,82038
82036,82039
82036,82052
82036,82052
82036,82036
82038,82038
82038,60525
82038,82038
82039,82039
82039,60525
82039,82039
82040,82040
82040,82053
82040,82038
82040,82039
82040,82028
82040,82028
82040,82031
82040,82033
82040,82030
82040,82040
82045,82045
82045,82045
82046,82043
82046,82046
82047,71035
82047,82047
82047,68639
82049,76806
82049,82049
82049,82049
82050,82050
82050,82053
82050,82038
82050,82039
82050,82032
82050,82032
82050,82040
82050,82028
82050,82031
82050,82033
82050,82030
82050,82050
82051,82051
82051,82038
82051,82039
82051,82035
82051,82035
82051,82036
82051,82052
82051,82051
82052,82052
82052,82038
82052,82039
82052,82052
82053,82053
82053,82038
82053,82039
82053,82034
82053,82034
82053,82029
82053,82051
82053,82035
82053,82036
82053,82052
82053,82053
82057,49473
82079,82079
82083,82083
82147,81627
82153,81627
82187,82187
82187,82187
82191,82191
82191,82191
82283,82283
82283,82283
82304,82304
82304,82304
82304,82304
82335,82335
82426,82426
82426,4066
82426,82426
82427,82427
82427,82427
82479,82479
82499,47397
82676,82676
82715,82715
82715,82715
82716,82716
82716,82719
82738,82738
82738,82738
82825,18439
82829,81627
82831,81627
82866,82866
82866,82866
82869,82869
82869,82869
82885,82885
82885,82885
82908,82908
82908,82908
82910,82910
82910,82910
82927,82927
82927,82927
82983,82983
82991,82991
82992,82992
83002,31734
83011,83011
83012,83012
83029,83031
83029,83031
83029,83035
83029,83035
83029,83033
83029,83033
83030,83033
83030,83033
83030,77617
83030,77617
83030,83035
83030,83035
83030,83032
83030,83032
83031,83029
83031,83029
83031,83035
83031,83035
83031,83033
83031,83033
83032,83035
83032,83035
83032,83033
83032,83033
83033,83030
83033,83030
83033,77617
83033,77617
83033,83035
83033,83035
83033,83032
83033,83032
83034,83035
83034,83035
83034,83052
83034,83052
83034,72058
83034,72058
83034,83033
83034,83033
83034,83032
83034,83032
83035,83034
83035,83034
83035,83052
83035,83052
83035,72058
83035,72058
83035,83033
83035,83033
83035,83032
83035,83032
83036,77598
83036,77598
83036,72057
83036,72057
83036,65332
83036,65332
83036,83035
83036,83035
83036,83033
83036,83033
83049,77597
83049,77597
83049,83035
83049,83035
83049,83033
83049,83033
83052,83035
83052,83035
83052,83034
83052,83034
83052,72058
83052,72058
83052,83033
83052,83033
83052,83032
83052,83032
83053,72671
83060,83060
83061,83061
83061,83061
83062,83062
83062,83062
83063,83063
83063,83063
83064,83064
83064,83064
83065,83065
83065,83065
83066,83066
83066,83066
83067,83067
83067,83067
83068,83068
83068,83068
83069,83069
83069,83069
83070,83070
83070,83070
83071,83071
83071,83071
83072,83072
83072,83072
83073,83073
83073,83073
83074,83074
83074,83074
83075,83075
83075,83075
83076,83076
83076,83076
83077,83077
83077,83077
83078,83078
83078,83078
83079,83079
83079,83079
83080,83080
83080,83080
83081,83081
83081,83081
83129,83129
83146,83146
83146,83146
83148,83148
83148,83148
83182,83182
83182,83182
83182,11555
83223,81535
83225,72400
83227,83226
83263,27550
83264,27550
83265,27550
83278,5548
83278,17165
83278,5548
83278,17165
83303,83303
83303,83303
83305,64416
83305,59737
83305,24146
83325,83325
83401,83401
83401,83401
83402,83402
83402,83402
83403,83403
83403,83403
83405,83405
83405,83405
83406,83406
83406,83406
83428,83428
83428,83428
83430,83430
83430,83430
83432,83432
83432,83432
83433,83433
83433,83433
83437,83437
83437,83437
83438,83438
83438,83438
83439,83439
83439,83439
83442,82048
83494,83494
83498,83498
83529,72652
83530,72652
83531,72652
83532,72652
83533,72652
83534,72652
83535,72652
83536,72652
83537,72652
83538,72652
83540,72652
83568,83592
83574,83574
83592,79031
83614,51726
83643,83643
83665,83665
83679,27640
83680,83680
83680,83680
83709,83709
83725,83725
83725,83725
83726,83726
83874,83874
83875,83875
83969,73089
83969,73090
83981,83981
83987,6661
83991,78077
83991,78077
84002,84002
84002,84002
84004,84004
84052,84052
84052,84052
84056,66413
84100,84100
84106,60033
84111,84111
84111,84111
84162,84162
84162,84162
84174,84174
84174,84174
84237,84237
84267,84267
84267,84267
84277,84277
84277,84277
84278,84278
84278,84278
84282,60110
84300,84300
84369,64031
84392,84392
84392,84392
84554,84554
84554,84554
84558,62108
84562,62108
84563,84563
84563,84563
84567,84567
84567,84567
84703,84704
84703,84706
84703,84707
84703,84708
84703,84712
84703,84715
84703,84716
84703,84720
84703,84722
84703,84729
84703,84731
84703,84738
84703,79218
84704,84703
84704,84706
84704,84707
84704,84708
84704,84712
84704,84715
84704,84716
84704,84720
84704,84722
84704,84729
84704,84731
84704,84738
84704,79218
84706,84703
84706,84704
84706,84707
84706,84708
84706,84712
84706,84715
84706,84716
84706,84720
84706,84722
84706,84729
84706,84731
84706,84738
84706,79218
84707,84703
84707,84704
84707,84706
84707,84708
84707,84712
84707,84715
84707,84716
84707,84720
84707,84722
84707,84729
84707,84731
84707,84738
84707,79218
84708,84703
84708,84704
84708,84706
84708,84707
84708,84712
84708,84715
84708,84716
84708,84720
84708,84722
84708,84729
84708,84731
84708,84738
84708,79218
84711,84713
84711,84714
84711,84718
84711,84721
84711,84723
84711,84728
84711,84730
84711,84736
84712,84703
84712,84704
84712,84706
84712,84707
84712,84708
84712,84715
84712,84716
84712,84720
84712,84722
84712,84729
84712,84731
84712,84738
84712,79218
84713,84711
84713,84714
84713,84718
84713,84721
84713,84723
84713,84728
84713,84730
84713,84736
84714,84711
84714,84713
84714,84718
84714,84721
84714,84723
84714,84728
84714,84730
84714,84736
84715,84703
84715,84704
84715,84706
84715,84707
84715,84708
84715,84712
84715,84716
84715,84720
84715,84722
84715,84729
84715,84731
84715,84738
84715,79218
84716,84715
84716,84720
84716,84722
84716,84729
84716,84731
84716,84738
84716,79218
84718,84711
84718,84713
84718,84714
84718,84721
84718,84723
84718,84728
84718,84730
84718,84736
84720,84703
84720,84704
84720,84706
84720,84707
84720,84708
84720,84712
84720,84715
84720,84716
84720,84722
84720,84729
84720,84731
84720,84738
84720,79218
84721,84711
84721,84713
84721,84714
84721,84718
84721,84723
84721,84728
84721,84730
84721,84736
84723,84711
84723,84713
84723,84714
84723,84718
84723,84721
84723,84728
84723,84730
84723,84736
84728,84711
84728,84713
84728,84714
84728,84718
84728,84721
84728,84723
84728,84730
84728,84736
84729,84703
84729,84704
84729,84706
84729,84707
84729,84708
84729,84712
84729,84715
84729,84716
84729,84720
84729,84722
84729,84731
84729,84738
84729,79218
84730,84711
84730,84713
84730,84714
84730,84718
84730,84721
84730,84723
84730,84728
84730,84736
84731,84703
84731,84704
84731,84706
84731,84707
84731,84708
84731,84712
84731,84715
84731,84716
84731,84720
84731,84722
84731,84729
84731,84738
84731,79218
84736,84711
84736,84713
84736,84714
84736,84718
84736,84721
84736,84723
84736,84728
84736,84730
84738,84703
84738,84704
84738,84706
84738,84707
84738,84708
84738,84712
84738,84715
84738,84716
84738,84720
84738,84722
84738,84729
84738,84731
84738,79218
84768,67264
84780,7049
84780,7046
84780,10265
84780,10264
84780,10344
84780,10242
84781,29043
84781,18464
84782,74029
84782,18464
84812,84812
84812,84812
84850,84850
84854,84854
84854,70517
84854,84854
84989,84989
84990,84990
84998,84998
85066,85075
85066,85075
85073,85076
85073,85076
85075,85066
85075,85076
85075,85066
85075,85076
85076,85075
85076,85073
85076,85075
85076,85073
85141,85141
85189,56957
85190,83060
85209,85209
85212,36666
85374,85374
85374,85374
85397,85397
85397,85397
85440,41666
85440,41666
85442,85442
85443,85443
85460,85460
85461,85461
85462,85462
85463,85463
85552,85552
85552,85552
85553,88154
85555,88154
85557,85557
85572,42574
85576,81788
85592,85592
85592,85592
85611,85611
85611,80141
85612,85611
85625,40303
85626,40303
85634,19722
85646,85646
85649,85649
85650,85650
85668,85668
85680,74891
85691,85691
85691,85691
85692,85692
85699,85699
85699,85699
85716,85716
85730,85730
85730,85730
85731,85731
85731,85731
85739,85739
85739,85746
85765,85765
85765,85765
85817,56702
85820,85820
85820,85820
85825,85825
85825,85825
85833,43978
85833,43978
85853,85853
85896,85896
85904,85909
85905,85909
85906,85906
85907,85909
85909,85909
85987,85987
86009,71685
86013,86013
86014,86014
86014,86014
86015,86015
86015,86015
86016,86016
86017,86017
86017,86017
86018,86018
86018,86018
86040,86040
86040,86040
86078,86078
86088,86088
86088,86088
86108,86108
86108,86108
86109,86109
86109,86109
86109,86110
86109,63446
86109,46897
86109,25768
86109,20413
86109,8463
86109,86110
86110,86110
86110,86110
86111,86111
86111,86111
86111,86108
86111,86131
86111,86110
86111,63446
86111,46897
86111,25768
86111,20413
86111,86108
86111,86131
86111,86110
86117,86117
86117,86117
86118,86118
86118,86118
86120,86120
86120,86120
86131,86131
86131,86131
86131,86108
86131,86111
86131,86110
86131,63446
86131,46897
86131,25768
86131,20413
86131,86108
86131,86111
86131,86110
86135,86135
86143,86143
86211,86206
86229,2323
86229,2320
86250,8671
86254,86254
86254,86254
86255,86255
86255,86255
86277,80813
86290,23252
86319,86319
86339,86339
86341,73691
86353,86353
86354,86353
86377,86377
86377,86377
86405,86405
86414,86414
86419,86419
86448,86448
86456,86456
86457,86457
86459,86459
86471,86471
86482,86482
86483,86483
86484,86484
86485,86485
86486,86486
86487,86487
86488,86488
86533,86533
86533,86533
86534,86534
86534,86534
86544,86544
86545,86545
86545,86574
86545,8805
86545,86532
86545,86574
86545,86545
86545,8805
86546,86546
86546,86546
86552,86552
86559,86559
86562,86562
86566,86566
86567,86567
86567,86567
86572,86572
86572,86572
86573,86573
86573,86573
86575,86575
86575,86604
86587,86587
86587,86587
86604,86604
86604,86569
86604,86575
86609,86609
86748,86748
86748,86748
86770,86770
86786,86786
86786,86786
86799,86799
86800,86800
86816,86889
86880,86880
86888,57932
86969,86969
86971,86971
87032,87032
87036,25602
87061,76310
87065,82929
87068,87068
87068,87068
87086,87086
87154,87154
87154,87154
87157,87157
87176,67762
87187,81627
87223,87222
87223,87220
87223,87221
87231,87231
87231,87231
87243,87243
87254,64412
87254,64412
87254,64412
87261,87261
87261,87261
87264,4401
87265,87265
87265,87265
87268,87268
87268,87268
87275,87275
87288,87288
87326,87326
87326,87326
87347,87347
87347,87347
87395,87395
87395,87395
87407,87407
87407,87407
87415,60125
87428,87428
87428,87428
87431,87431
87431,87431
87469,87469
87469,87469
87473,87473
87476,87476
87516,87516
87516,87516
87517,87517
87517,87517
87518,87518
87518,87518
87520,87520
87520,87538
87520,81958
87521,87521
87521,35776
87521,87521
87532,87533
87538,87538
87538,87539
87538,87520
87539,87539
87539,87539
87540,87540
87540,87540
87541,87541
87541,87541
87544,87544
87544,64861
87544,61818
87554,81627
87586,87586
87586,48489
87586,62840
87586,87586
87635,3386
87689,87689
87689,87689
87715,87715
87715,87715
87730,87730
87799,87799
87942,62108
87950,87950
87950,87950
87991,79105
88001,77514
88006,88006
88007,88007
88012,7046
88012,10242
88074,88074
88076,88076
88084,88084
88188,85160
88203,38577
88263,88263
88263,73513
88276,88276
88277,88277
88278,88278
88280,68639
88282,88282
88296,89192
88296,89192
88296,89192
88300,88300
88325,11960
88325,11960
88325,11960
88328,89193
88328,89193
88328,89193
88359,72770
88361,75571
88379,38990
88381,63508
88386,66049
88508,88508
88508,88508
88518,81627
88553,88553
88553,88553
88562,88562
88587,94877
88592,88592
88612,88612
88619,88619
88619,88619
88630,27640
88630,27640
88630,27640
88636,88636
88636,88636
88675,88675
88675,88675
88677,88677
88683,43154
88752,83029
88752,83029
88752,83031
88752,83031
88752,83035
88752,83035
88752,83033
88752,83033
88753,83035
88753,83035
88753,83033
88753,83033
88760,88760
88760,88760
88761,88761
88761,88761
88762,88762
88762,88762
88763,88763
88763,88763
88764,88764
88764,88764
88765,88765
88765,88765
88766,88766
88766,88766
88767,88767
88767,88767
88767,88770
88768,88768
88768,88768
88769,88773
88769,88769
88769,88769
88770,88767
88770,88770
88770,88770
88771,88771
88771,88771
88772,88772
88772,88772
88773,88773
88773,88773
88773,88769
88774,88774
88774,88774
88775,88775
88775,88775
88776,88776
88776,88776
88777,88777
88777,88777
88782,88782
88782,88782
88783,88783
88783,88783
88787,88787
88787,88787
88788,16920
88788,88788
88788,16920
88788,16920
88857,88857
88857,88857
88857,85183
88857,77880
88860,88860
88873,88873
88881,65590
88886,88886
88903,88904
88903,88903
88904,88904
88904,88903
88908,88908
88908,88908
88964,3658
88964,59737
88967,88967
88967,88967
88971,88971
89004,89004
89004,89004
89013,89013
89013,89013
89015,89015
89026,89026
89047,70779
89084,89084
89084,89084
89086,89086
89086,89086
89091,89091
89091,11919
89096,38519
89097,38519
89098,89098
89098,89098
89101,38519
89102,38519
89103,38519
89106,38519
89109,38519
89113,89113
89113,89137
89113,65878
89133,78981
89133,89133
89133,59691
89196,89196
89196,89196
89208,89208
89210,20034
89211,72652
89212,89212
89212,89212
89213,4217
89328,83643
89378,89378
89394,89394
89455,29148
89463,89463
89463,89463
89467,81806
89467,75823
89478,89478
89485,89485
89485,89485
89615,89615
89616,89616
89618,89618
89647,89647
89647,89647
89650,89650
89650,2533
89650,89650
89666,89666
89666,89666
89672,89672
89677,89677
89677,89677
89680,89680
89681,89681
89681,89681
89767,66354
89767,66354
89767,66354
89781,87376
89781,87376
89781,87376
89783,88457
89783,88457
89783,88457
89789,103093
89789,103093
89789,103093
89812,89812
89856,56702
89878,89878
89878,89878
89900,89900
89900,89916
89902,89900
89902,89916
89911,89900
89911,89916
89912,89900
89912,89916
89913,89900
89913,89916
89914,89900
89914,89916
89915,89900
89915,89916
89916,89900
89916,89916
89921,89900
89921,89916
89925,89900
89925,89916
89976,89976
90059,76267
90061,76262
90088,90088
90093,90093
90118,90115
90291,90291
90291,90291
90292,90292
90292,90292
90294,90294
90294,90294
90320,90320
90350,90355
90351,90352
90352,90353
90353,90350
90355,83559
90357,90357
90357,90357
90368,90368
90368,90367
90373,62108
90400,90400
90400,90400
90446,90446
90473,7049
90473,10225
90473,7048
90473,34132
90473,13163
90521,90521
90538,90538
90538,90538
90558,90558
90558,90558
90564,90564
90564,90564
90701,90701
90702,90702
90705,90705
90709,10382
90729,90729
90735,90735
90741,85053
90772,90772
90772,90772
90806,90806
90808,90808
90808,90812
90812,90812
90812,90808
90812,90813
90813,90813
90813,90812
90825,90825
90828,90828
90828,90828
90831,90831
90846,68872
90985,90985
90985,90985
90999,90999
90999,90999
91070,91070
91070,91070
91094,91094
91131,91131
91132,91132
91133,91133
91134,91134
91135,91135
91137,91137
91157,91157
91182,91182
91182,91182
91183,91183
91183,91183
91232,91232
91379,40303
91380,91380
91380,91380
91383,91383
91383,91383
91388,91388
91388,91388
91397,91397
91410,91410
91410,91410
91418,91418
91444,37084
91476,91476
91522,48756
91533,91533
91533,91533
91547,18439
91548,18439
91563,91563
91565,91565
91565,88280
91565,82047
91571,85833
91571,85833
91579,80413
91588,80413
91611,86225
91645,91645
91645,63218
91661,91661
91696,80511
91710,91710
91710,91710
91716,91716
91716,91716
91731,91731
91742,91742
91742,91742
91757,14566
91766,91766
91814,91814
91814,91814
91814,91815
91814,86118
91814,80698
91814,80695
91814,75482
91814,75483
91814,75489
91814,75484
91814,91815
91814,86118
91814,80698
91814,80695
91814,75482
91814,75483
91814,75489
91814,75484
91815,91815
91815,91815
91817,91817
91845,91845
91854,91854
91854,91854
91915,91915
91923,90351
91949,91949
91949,91949
91949,91949
91983,91984
91984,91983
92036,86353
92042,92042
92085,92085
92085,92085
92091,92091
92091,92091
92097,92097
92123,92123
92140,92140
92140,92140
92141,92141
92141,92141
92142,92123
92149,92149
92149,86459
92149,86459
92162,92162
92163,92163
92164,92164
92165,92165
92166,92166
92168,13366
92192,92192
92193,92193
92194,92194
92194,92288
92194,92275
92195,92195
92196,92196
92197,92197
92199,92199
92200,92200
92202,92202
92203,92203
92204,92204
92218,92218
92218,92218
92219,92219
92219,92219
92225,92225
92226,92226
92228,92228
92228,92228
92231,92231
92245,92245
92248,92248
92248,92248
92250,92250
92250,92250
92251,92251
92251,86544
92252,92252
92261,8671
92276,92276
92276,92276
92277,92277
92285,92285
92286,92286
92286,92286
92287,92287
92295,92295
92314,92314
92315,92315
92374,92374
92378,92378
92378,92378
92381,92381
92433,92433
92447,92447
92450,92450
92457,104060
92457,30962
92458,63876
92521,92521
92521,92521
92532,92532
92586,90115
92617,92617
92636,57932
92663,92663
92663,92663
92679,92681
92681,92679
92682,92682
92683,92683
92684,92684
92685,92685
92803,92803
92804,92804
92804,92804
92806,92805
92808,92808
92808,92808
92812,92812
92852,92859
92853,92859
92858,92859
92870,92870
92870,92870
92936,92936
92936,92936
92936,73731
92965,92965
92970,92970
92971,92971
92971,42004
92992,92992
92992,92992
93024,93024
93029,93029
93031,93031
93031,93031
93047,81627
93068,93068
93140,93140
93140,93140
93140,8671
93183,61193
93188,93188
93188,93188
93189,93189
93189,93190
93190,93189
93190,93190
93283,53537
93291,93291
93291,93291
93295,93295
93295,93295
93345,93345
93347,93347
93351,93351
93356,89315
93366,93366
93374,93374
93374,93374
93398,52294
93433,93433
93433,93433
93443,93443
93443,93472
93443,93447
93445,93445
93445,93445
93446,93446
93446,93446
93447,93447
93447,93447
93448,87528
93458,93458
93458,79944
93466,60125
93472,93472
93472,93472
93482,96949
93485,93485
93485,93485
93486,93486
93486,93486
93500,93500
93502,93502
93502,93502
93503,93503
93503,93503
93535,93535
93535,93535
93536,93536
93536,93536
93537,93537
93546,97130
93546,82055
93547,97130
93547,82055
93610,81627
93617,81627
93692,93692
93750,93750
93750,97139
93750,97146
93750,97154
93751,93751
93753,93753
93753,97146
93753,97154
93753,82335
93754,93754
93755,93755
93755,80040
93756,93756
93756,97168
93756,80063
93757,93757
93758,93758
93759,93759
93760,93760
93761,93761
93762,93762
93762,93750
93762,93753
93762,97139
93763,93763
93764,93764
93765,93765
93765,97207
93768,93768
93769,93757
93769,93770
93769,97127
93770,93770
93770,93757
93770,93769
93770,97127
93809,93809
93809,93809
93874,93874
93874,10830
93874,93874
93885,93885
93885,50836
93885,93885
93898,93898
93899,93899
93899,93899
93900,93900
93900,93900
93901,93901
93901,93901
93906,93906
93906,93906
93908,93908
93908,93908
93920,93920
93930,93930
93930,93930
93955,93955
93972,93972
93996,46145
94132,94132
94133,94133
94159,91565
94159,88280
94184,94184
94184,94184
94193,94193
94307,81627
94355,94355
94355,94355
94371,94371
94371,94371
94372,94372
94372,94372
94377,94377
94377,94377
94434,94434
94448,94449
94465,82381
94467,82376
94467,78424
94468,7031
94504,94504
94504,94504
94524,94524
94544,64881
94581,39314
94592,94592
94595,94595
94601,94601
94640,100060
94640,100060
94640,72056
94640,72056
94640,65331
94640,65331
94640,94642
94640,94642
94640,94645
94640,94645
94640,94641
94640,94641
94641,94642
94641,94642
94641,94645
94641,94645
94641,77598
94641,77598
94642,88752
94642,88752
94642,83029
94642,83029
94642,83031
94642,83031
94642,94645
94642,94645
94642,94641
94642,94641
94642,77598
94642,77598
94644,83078
94644,94644
94644,94644
94645,94646
94645,94646
94645,88753
94645,88753
94645,94642
94645,94642
94645,94641
94645,94641
94645,77598
94645,77598
94646,94645
94646,94645
94646,88753
94646,88753
94646,94642
94646,94642
94646,94641
94646,94641
94646,77598
94646,77598
94666,94666
94666,94666
94667,94667
94667,94667
94668,94668
94668,94668
94669,94669
94669,94669
94670,94670
94670,94670
94671,94671
94671,94671
94673,94673
94673,94673
94674,94674
94674,94674
94675,94675
94675,94675
94676,94676
94676,94676
94677,94677
94677,94677
94678,94678
94678,94678
94679,94679
94679,94679
94683,94683
